Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Median Gross Rents,Year
27278,23690.0,40.6,57627.0,32376.0,3368.0,14.216969185310257,853.0,2013
27281,2361.0,42.8,42169.0,20453.0,363.0,15.374841168996188,647.0,2013
27282,16342.0,42.0,70463.0,32905.0,1535.0,9.392975156039652,1003.0,2013
27283,3124.0,43.4,52015.0,27215.0,233.0,7.458386683738796,646.0,2013
27284,51849.0,40.5,56602.0,29648.0,4778.0,9.215221122876043,728.0,2013
27288,23445.0,42.5,33800.0,18470.0,5248.0,22.384303689486032,598.0,2013
27291,1706.0,46.0,38816.0,18859.0,317.0,18.58147713950762,731.0,2013
27292,38451.0,40.6,37244.0,20101.0,7403.0,19.253075342643886,644.0,2013
27295,38122.0,41.1,45563.0,23035.0,5486.0,14.390640574996064,654.0,2013
27298,8969.0,45.4,43097.0,23966.0,1069.0,11.91883153082841,552.0,2013
27299,5089.0,39.5,41875.0,18531.0,471.0,9.255256435449008,606.0,2013
27301,9065.0,38.7,57248.0,24809.0,807.0,8.902371759514617,838.0,2013
27302,28030.0,37.8,53166.0,26812.0,3951.0,14.095611844452373,792.0,2013
27305,1668.0,47.0,23000.0,17651.0,502.0,30.095923261390887,435.0,2013
27306,6573.0,47.4,33595.0,20336.0,1325.0,20.158223033622395,560.0,2013
27310,6635.0,41.0,96106.0,38123.0,175.0,2.637528259231349,730.0,2013
27311,3588.0,41.2,37213.0,18734.0,844.0,23.522853957636567,597.0,2013
27312,18415.0,48.9,62474.0,33632.0,1686.0,9.155579690469725,812.0,2013
27313,6793.0,44.4,59713.0,27969.0,795.0,11.70322390696305,842.0,2013
27314,1495.0,53.4,57736.0,25061.0,46.0,3.076923076923077,711.0,2013
27315,2273.0,47.8,40724.0,21142.0,507.0,22.305323361196656,479.0,2013
27316,6863.0,39.9,40106.0,18809.0,1517.0,22.10403613580067,681.0,2013
27317,16383.0,40.5,42295.0,22432.0,2731.0,16.66971861075505,607.0,2013
27320,38920.0,42.7,40542.0,21907.0,6398.0,16.43884892086331,624.0,2013
27325,6902.0,35.1,31029.0,16007.0,2325.0,33.68588814836279,496.0,2013
27326,3732.0,44.2,38147.0,19003.0,734.0,19.667738478027868,560.0,2013
27330,39824.0,36.5,45766.0,22044.0,7187.0,18.046906388107672,685.0,2013
27332,29972.0,35.6,52204.0,22704.0,4353.0,14.523555318297078,825.0,2013
27340,33.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,2013
27341,6324.0,38.7,42992.0,17480.0,1391.0,21.995572422517395,702.0,2013
27343,1615.0,42.8,41750.0,18447.0,353.0,21.857585139318886,668.0,2013
27344,18409.0,36.4,37797.0,18062.0,3426.0,18.610462273887773,680.0,2013
27349,6589.0,39.6,48831.0,21744.0,632.0,9.591743815449993,446.0,2013
27350,6936.0,42.4,43957.0,20731.0,1123.0,16.190888119953865,739.0,2013
27355,2583.0,36.5,36436.0,14925.0,643.0,24.893534649632212,806.0,2013
27356,2903.0,40.6,26343.0,19404.0,592.0,20.392697209782984,492.0,2013
27357,7120.0,38.8,47329.0,25270.0,1066.0,14.97191011235955,703.0,2013
27358,14998.0,43.0,88382.0,40210.0,648.0,4.320576076810242,1075.0,2013
27360,46756.0,37.8,39503.0,19888.0,9950.0,21.280691248182052,592.0,2013
27370,14002.0,45.0,47948.0,23720.0,2002.0,14.297957434652192,670.0,2013
27371,7996.0,42.8,33141.0,18493.0,2036.0,25.462731365682842,495.0,2013
27376,9810.0,46.5,53877.0,29590.0,1504.0,15.331294597349643,766.0,2013
27377,7777.0,37.2,60718.0,30297.0,731.0,9.3995113797094,849.0,2013
27379,4999.0,42.2,27987.0,15052.0,1340.0,26.805361072214442,559.0,2013
27401,20668.0,28.1,26460.0,14632.0,5437.0,26.306367331139928,641.0,2013
27403,21680.0,26.3,36664.0,23336.0,5090.0,23.477859778597786,773.0,2013
27405,45319.0,33.5,28677.0,15781.0,14107.0,31.1282243650566,665.0,2013
27406,55645.0,36.7,37548.0,20205.0,13624.0,24.483781112409023,720.0,2013
27407,48545.0,32.7,42270.0,24792.0,8578.0,17.670202904521577,758.0,2013
27408,18279.0,41.5,60938.0,48607.0,1765.0,9.655889271842005,787.0,2013
27409,15889.0,31.5,42831.0,26995.0,2154.0,13.556548555604506,744.0,2013
27410,52812.0,41.0,60097.0,36260.0,4517.0,8.552980383246233,824.0,2013
27455,29384.0,40.5,60818.0,37929.0,2439.0,8.300435611216988,775.0,2013
27501,17425.0,38.6,43289.0,21106.0,2613.0,14.995695839311335,748.0,2013
27502,32139.0,36.5,95816.0,35341.0,879.0,2.734994866050593,1115.0,2013
27503,6597.0,42.7,89180.0,30769.0,171.0,2.592087312414734,844.0,2013
27504,15230.0,36.6,45724.0,20237.0,3321.0,21.80564674983585,787.0,2013
27505,5636.0,36.8,43012.0,21714.0,824.0,14.620298083747338,706.0,2013
27507,1114.0,56.5,47533.0,25911.0,127.0,11.400359066427288,-666666666.0,2013
27508,2230.0,34.1,33935.0,13785.0,148.0,6.63677130044843,474.0,2013
27509,5049.0,34.5,42169.0,16501.0,794.0,15.725886314121608,766.0,2013
27510,15008.0,30.2,40658.0,27193.0,3054.0,20.349147121535182,847.0,2013
27511,33613.0,37.4,67310.0,33843.0,3831.0,11.397376015232203,857.0,2013
27513,40929.0,37.1,85546.0,40712.0,1990.0,4.8620782330377,952.0,2013
27514,31746.0,24.3,56333.0,35309.0,5568.0,17.53921753921754,886.0,2013
27516,38026.0,31.2,69349.0,36494.0,7236.0,19.02908536264661,923.0,2013
27517,23853.0,43.2,86540.0,54854.0,1825.0,7.651029220643106,1023.0,2013
27518,20896.0,39.2,102038.0,49592.0,1642.0,7.857963246554364,1047.0,2013
27519,41366.0,35.5,120679.0,45151.0,1180.0,2.852584247933085,1098.0,2013
27520,37689.0,35.9,57581.0,25479.0,3979.0,10.557457082968506,940.0,2013
27521,6587.0,34.7,44092.0,20087.0,1401.0,21.26916654015485,684.0,2013
27522,12001.0,40.6,52468.0,24335.0,1209.0,10.074160486626115,835.0,2013
27523,9901.0,41.2,73507.0,37258.0,460.0,4.645995354004646,987.0,2013
27524,11674.0,39.2,37672.0,19128.0,2793.0,23.924961452801096,644.0,2013
27525,12918.0,40.2,43090.0,21928.0,1997.0,15.459049388450225,581.0,2013
27526,41460.0,36.5,66512.0,27673.0,3850.0,9.286058851905452,939.0,2013
27527,18291.0,37.3,77846.0,29775.0,851.0,4.6525613689792795,1084.0,2013
27529,43259.0,38.2,60944.0,26435.0,4353.0,10.062645923391663,903.0,2013
27530,40861.0,37.9,36939.0,21754.0,9956.0,24.36553192530775,629.0,2013
27531,479.0,21.5,-666666666.0,21037.0,0.0,0.0,-666666666.0,2013
27534,32121.0,34.9,45745.0,23708.0,5721.0,17.810777995703745,804.0,2013
27536,16032.0,38.9,25644.0,16129.0,5654.0,35.266966067864274,637.0,2013
27537,25943.0,38.5,39033.0,18195.0,5974.0,23.027406236749798,717.0,2013
27539,19282.0,38.7,82524.0,34136.0,991.0,5.139508349756249,885.0,2013
27540,30415.0,34.3,86066.0,32422.0,1416.0,4.655597566989972,1099.0,2013
27541,4295.0,45.1,56346.0,27996.0,249.0,5.79743888242142,902.0,2013
27542,8701.0,39.5,44975.0,20174.0,1955.0,22.46868176071716,656.0,2013
27544,4067.0,43.0,33581.0,19188.0,812.0,19.965576592082616,639.0,2013
27545,24266.0,33.6,61258.0,26914.0,2301.0,9.482403362729745,893.0,2013
27546,19613.0,32.9,40198.0,17540.0,3022.0,15.408147657166165,685.0,2013
27549,24784.0,40.3,36969.0,20001.0,4593.0,18.532117495158168,672.0,2013
27551,2299.0,41.8,49053.0,27454.0,353.0,15.35450195737277,811.0,2013
27553,2134.0,48.4,42500.0,18671.0,526.0,24.6485473289597,707.0,2013
27555,365.0,51.6,23365.0,17839.0,48.0,13.150684931506849,308.0,2013
27556,261.0,52.6,40833.0,43671.0,73.0,27.96934865900383,674.0,2013
27557,5921.0,40.0,43398.0,24475.0,1257.0,21.229522040195913,582.0,2013
27559,2466.0,40.9,56618.0,27164.0,150.0,6.082725060827251,756.0,2013
27560,23491.0,33.0,77631.0,39217.0,783.0,3.333191435017666,978.0,2013
27562,1722.0,42.6,59543.0,29726.0,189.0,10.975609756097562,693.0,2013
27563,4968.0,38.1,29697.0,15190.0,1647.0,33.15217391304348,535.0,2013
27565,27392.0,40.9,43507.0,21520.0,5206.0,19.00554906542056,705.0,2013
27568,459.0,39.2,30938.0,22480.0,111.0,24.18300653594771,655.0,2013
27569,7494.0,36.8,47481.0,18447.0,1545.0,20.616493194555645,758.0,2013
27571,4291.0,38.1,78972.0,27526.0,421.0,9.811232812864134,547.0,2013
27572,6818.0,43.7,70922.0,34176.0,405.0,5.940158404224112,945.0,2013
27573,10821.0,40.5,23721.0,14877.0,3981.0,36.78957582478514,603.0,2013
27574,15048.0,41.3,44809.0,21541.0,2241.0,14.892344497607656,664.0,2013
27576,16250.0,38.8,33461.0,17817.0,4974.0,30.60923076923077,699.0,2013
27577,25260.0,37.0,41386.0,19222.0,6204.0,24.56057007125891,715.0,2013
27581,4887.0,40.2,52560.0,18326.0,397.0,8.123593206466134,696.0,2013
27582,130.0,39.7,55000.0,23736.0,5.0,3.8461538461538463,-666666666.0,2013
27583,6829.0,42.9,53231.0,25842.0,553.0,8.097818128569337,596.0,2013
27587,53860.0,37.8,81287.0,33457.0,3652.0,6.780542146305236,947.0,2013
27589,8734.0,44.7,32521.0,16128.0,2559.0,29.299290130524387,667.0,2013
27591,21064.0,37.4,50998.0,23773.0,2722.0,12.922521838207368,820.0,2013
27592,16151.0,33.1,56967.0,22530.0,1683.0,10.420407405114235,768.0,2013
27596,16242.0,37.2,57863.0,26109.0,1818.0,11.193202807536018,768.0,2013
27597,24140.0,37.1,52552.0,22070.0,3510.0,14.540182270091135,856.0,2013
27601,9766.0,29.3,23554.0,15592.0,3336.0,34.15932828179398,658.0,2013
27603,46175.0,33.3,54904.0,27950.0,9111.0,19.731456415809422,844.0,2013
27604,41400.0,34.3,50373.0,26231.0,6716.0,16.22222222222222,906.0,2013
27605,4628.0,37.2,45868.0,41351.0,721.0,15.579083837510804,758.0,2013
27606,44261.0,26.9,44123.0,25126.0,10883.0,24.588237952147487,852.0,2013
27607,28324.0,22.4,53976.0,25822.0,4363.0,15.40389775455444,885.0,2013
27608,10644.0,39.2,81351.0,57716.0,721.0,6.773769259676813,892.0,2013
27609,32097.0,37.2,51090.0,36803.0,4258.0,13.266037324360532,860.0,2013
27610,68776.0,32.0,43520.0,18096.0,13979.0,20.3254042107712,847.0,2013
27612,35127.0,36.1,69237.0,45308.0,2413.0,6.869359751757907,938.0,2013
27613,43216.0,36.8,81187.0,43073.0,2262.0,5.234172528693077,928.0,2013
27614,32764.0,37.4,91365.0,43342.0,2164.0,6.604810157489928,1150.0,2013
27615,42364.0,43.0,78335.0,43621.0,2481.0,5.856387498819752,897.0,2013
27616,46074.0,31.6,58311.0,23626.0,5692.0,12.354039154403786,901.0,2013
27617,15312.0,34.1,78902.0,44830.0,531.0,3.467868338557994,1070.0,2013
27701,20762.0,32.8,26690.0,21319.0,7501.0,36.128503997688085,679.0,2013
27703,45204.0,32.3,54767.0,24003.0,9112.0,20.157508185116363,894.0,2013
27704,34517.0,33.2,41091.0,20571.0,7498.0,21.722629428977026,811.0,2013
27705,48684.0,32.1,46597.0,28485.0,8315.0,17.07953331690083,821.0,2013
27707,46299.0,32.5,45831.0,29801.0,10328.0,22.307177260847965,844.0,2013
27709,822.0,31.8,71250.0,29098.0,0.0,0.0,-666666666.0,2013
27712,20804.0,43.8,77440.0,35952.0,1104.0,5.3066717938857915,1169.0,2013
27713,46824.0,33.6,66254.0,37487.0,5064.0,10.814966683751923,943.0,2013
27801,21860.0,38.0,31114.0,15156.0,7006.0,32.049405306495885,661.0,2013
27803,20729.0,41.4,40047.0,23448.0,4042.0,19.499252255294515,754.0,2013
27804,29397.0,41.0,44282.0,25332.0,4142.0,14.089873116304386,807.0,2013
27805,3722.0,45.5,36203.0,17334.0,413.0,11.096184846856529,661.0,2013
27806,2528.0,48.8,45500.0,21693.0,448.0,17.72151898734177,508.0,2013
27807,7205.0,34.4,38532.0,17903.0,1473.0,20.4441360166551,657.0,2013
27808,1975.0,54.6,46638.0,27975.0,316.0,16.0,478.0,2013
27809,3870.0,44.9,40400.0,25372.0,469.0,12.118863049095607,588.0,2013
27810,4175.0,50.2,34414.0,20582.0,1088.0,26.059880239520957,649.0,2013
27812,2929.0,46.3,30121.0,17446.0,715.0,24.411061795834755,518.0,2013
27813,703.0,31.5,38833.0,17991.0,167.0,23.75533428165007,882.0,2013
27814,1523.0,51.0,41989.0,26154.0,156.0,10.242941562705187,677.0,2013
27816,2198.0,48.8,40263.0,17793.0,430.0,19.56323930846224,758.0,2013
27817,6917.0,44.1,45565.0,22596.0,1074.0,15.526962556021397,526.0,2013
27818,1651.0,42.0,26250.0,17977.0,513.0,31.072077528770443,616.0,2013
27819,371.0,50.8,18750.0,13222.0,147.0,39.62264150943396,592.0,2013
27820,2960.0,44.2,38323.0,19795.0,460.0,15.54054054054054,583.0,2013
27821,205.0,56.3,51429.0,17511.0,0.0,0.0,-666666666.0,2013
27822,8082.0,43.6,46250.0,21943.0,1512.0,18.70824053452116,810.0,2013
27823,7472.0,42.4,30226.0,14804.0,2312.0,30.94218415417559,622.0,2013
27824,2064.0,33.9,37857.0,18007.0,840.0,40.69767441860465,597.0,2013
27825,85.0,54.1,42708.0,12166.0,19.0,22.352941176470587,613.0,2013
27826,963.0,49.4,38362.0,16651.0,160.0,16.614745586708203,-666666666.0,2013
27827,52.0,53.3,7132.0,16163.0,30.0,57.69230769230769,-666666666.0,2013
27828,8807.0,38.6,36736.0,18972.0,1737.0,19.722947655274215,597.0,2013
27829,1934.0,50.3,40167.0,22681.0,407.0,21.044467425025854,470.0,2013
27830,4708.0,42.6,38822.0,21589.0,834.0,17.714528462192014,729.0,2013
27831,3871.0,38.6,24018.0,16113.0,1043.0,26.94394213381555,743.0,2013
27832,2428.0,44.5,28422.0,15757.0,825.0,33.97858319604613,532.0,2013
27834,54699.0,30.1,31265.0,18529.0,17544.0,32.07371249931443,719.0,2013
27837,5928.0,37.0,59250.0,26541.0,599.0,10.104588394062079,733.0,2013
27839,4145.0,44.5,32353.0,15979.0,591.0,14.258142340168877,647.0,2013
27840,400.0,50.4,25250.0,16381.0,50.0,12.5,681.0,2013
27841,50.0,46.7,20625.0,23022.0,17.0,34.0,-666666666.0,2013
27842,1559.0,59.6,52857.0,28447.0,130.0,8.338678640153946,809.0,2013
27843,1389.0,41.7,31801.0,15611.0,359.0,25.845932325413965,624.0,2013
27844,3199.0,34.5,20583.0,16110.0,983.0,30.728352610190683,608.0,2013
27845,2712.0,46.5,41905.0,19301.0,379.0,13.974926253687316,544.0,2013
27846,3228.0,42.1,38950.0,16804.0,695.0,21.530359355638165,559.0,2013
27847,1003.0,38.9,25524.0,12076.0,395.0,39.38185443668993,513.0,2013
27849,1525.0,46.4,31442.0,16003.0,424.0,27.80327868852459,585.0,2013
27850,7222.0,51.2,39581.0,27639.0,1311.0,18.15286624203822,683.0,2013
27851,5456.0,41.9,39498.0,18829.0,839.0,15.377565982404692,632.0,2013
27852,2712.0,42.8,44054.0,21455.0,261.0,9.623893805309734,657.0,2013
27853,659.0,42.8,25966.0,11178.0,264.0,40.06069802731411,-666666666.0,2013
27855,5717.0,42.4,40467.0,20577.0,1099.0,19.22336889977261,579.0,2013
27856,16898.0,40.6,46719.0,21828.0,2516.0,14.88933601609658,637.0,2013
27857,1243.0,49.4,24453.0,16782.0,274.0,22.043443282381336,625.0,2013
27858,56930.0,25.6,44554.0,26022.0,12769.0,22.42929913929387,723.0,2013
27860,3001.0,35.6,41897.0,16256.0,551.0,18.360546484505164,789.0,2013
27861,88.0,45.8,18906.0,9927.0,32.0,36.36363636363637,-666666666.0,2013
27862,738.0,54.6,58200.0,26210.0,79.0,10.70460704607046,917.0,2013
27863,12174.0,37.6,55596.0,22175.0,1587.0,13.03597831444061,646.0,2013
27864,4783.0,41.2,32757.0,17441.0,1077.0,22.51724858875183,613.0,2013
27865,1828.0,47.8,45263.0,19226.0,71.0,3.8840262582056893,-666666666.0,2013
27866,701.0,57.0,36313.0,20289.0,115.0,16.405135520684738,-666666666.0,2013
27869,2251.0,47.6,27337.0,13226.0,820.0,36.428254109284765,751.0,2013
27870,27436.0,39.9,34652.0,18527.0,7065.0,25.750838314623124,678.0,2013
27871,4416.0,46.3,31173.0,18703.0,1109.0,25.11322463768116,600.0,2013
27872,324.0,51.4,36250.0,17863.0,78.0,24.074074074074073,475.0,2013
27873,331.0,46.4,33125.0,16724.0,90.0,27.190332326283986,738.0,2013
27874,4556.0,43.8,22936.0,15536.0,1587.0,34.83318700614574,534.0,2013
27875,543.0,52.7,33750.0,21070.0,112.0,20.626151012891345,-666666666.0,2013
27876,1596.0,43.0,30208.0,20691.0,642.0,40.225563909774436,615.0,2013
27878,1685.0,33.8,26622.0,13687.0,396.0,23.501483679525222,690.0,2013
27879,289.0,30.5,32500.0,16403.0,79.0,27.335640138408305,668.0,2013
27880,3232.0,39.5,38990.0,19076.0,724.0,22.400990099009903,647.0,2013
27881,79.0,53.3,41875.0,16356.0,0.0,0.0,-666666666.0,2013
27882,7120.0,41.5,42500.0,19469.0,1241.0,17.429775280898877,704.0,2013
27883,3365.0,40.5,42845.0,21437.0,572.0,16.99851411589896,651.0,2013
27884,792.0,55.9,57679.0,26642.0,241.0,30.42929292929293,-666666666.0,2013
27885,1255.0,45.7,39375.0,15179.0,155.0,12.350597609561753,446.0,2013
27886,22146.0,41.4,35030.0,18038.0,4344.0,19.615280411812517,638.0,2013
27888,2619.0,30.8,32139.0,21153.0,1203.0,45.93356242840779,755.0,2013
27889,27250.0,42.6,38502.0,21401.0,6651.0,24.407339449541283,681.0,2013
27890,2514.0,44.9,26908.0,16327.0,962.0,38.26571201272872,591.0,2013
27891,5228.0,43.7,42038.0,20327.0,975.0,18.649579188982404,834.0,2013
27892,14575.0,45.0,37071.0,19899.0,3234.0,22.18867924528302,564.0,2013
27893,40788.0,37.1,31942.0,16807.0,12214.0,29.94508188682946,693.0,2013
27896,20323.0,38.7,57331.0,30331.0,2514.0,12.370220931949023,882.0,2013
27897,2018.0,44.5,19375.0,12298.0,759.0,37.61149653121903,388.0,2013
27909,40468.0,36.7,46110.0,22766.0,6996.0,17.287733517841257,885.0,2013
27910,11945.0,41.2,31882.0,19060.0,3147.0,26.34575136040184,644.0,2013
27915,839.0,52.1,63542.0,39745.0,28.0,3.3373063170441,-666666666.0,2013
27916,555.0,52.4,57361.0,31374.0,39.0,7.027027027027027,-666666666.0,2013
27917,1063.0,40.1,40819.0,16966.0,128.0,12.041392285983067,850.0,2013
27919,908.0,50.9,68750.0,32100.0,34.0,3.7444933920704844,-666666666.0,2013
27920,1339.0,38.9,36964.0,24302.0,78.0,5.825242718446602,867.0,2013
27921,4592.0,38.8,52784.0,26065.0,350.0,7.621951219512195,991.0,2013
27922,969.0,49.2,37813.0,17633.0,247.0,25.49019607843137,708.0,2013
27923,362.0,47.5,43194.0,31073.0,47.0,12.98342541436464,643.0,2013
27924,2633.0,47.0,31786.0,22095.0,401.0,15.229775921002659,585.0,2013
27925,4096.0,42.3,34627.0,16809.0,685.0,16.7236328125,701.0,2013
27926,1570.0,47.6,56657.0,26509.0,156.0,9.936305732484076,737.0,2013
27927,857.0,52.0,72169.0,60189.0,51.0,5.950991831971995,1208.0,2013
27928,2368.0,42.2,38750.0,17176.0,266.0,11.233108108108109,642.0,2013
27929,1300.0,52.0,86346.0,39252.0,0.0,0.0,-666666666.0,2013
27932,12535.0,46.3,33333.0,18718.0,3487.0,27.818109293976864,739.0,2013
27935,1494.0,41.4,44676.0,22982.0,301.0,20.147255689424362,631.0,2013
27936,1073.0,37.7,57679.0,22430.0,128.0,11.929170549860205,1195.0,2013
27937,4051.0,42.4,45099.0,19613.0,733.0,18.094297704270552,922.0,2013
27938,1490.0,49.0,42350.0,21569.0,361.0,24.22818791946309,856.0,2013
27939,2667.0,37.4,54191.0,22769.0,223.0,8.361454818147731,1120.0,2013
27941,531.0,51.3,74286.0,28904.0,36.0,6.779661016949152,-666666666.0,2013
27942,644.0,51.4,41618.0,19266.0,260.0,40.37267080745342,1063.0,2013
27943,264.0,57.4,56602.0,33472.0,0.0,0.0,-666666666.0,2013
27944,12235.0,46.9,43591.0,23506.0,2455.0,20.06538618716796,720.0,2013
27946,1760.0,35.7,36099.0,16391.0,523.0,29.71590909090909,495.0,2013
27947,1324.0,47.3,36250.0,19637.0,150.0,11.329305135951662,1026.0,2013
27948,10795.0,42.0,53864.0,28795.0,881.0,8.161185734136174,1067.0,2013
27949,6995.0,50.1,66582.0,40407.0,332.0,4.746247319513938,1255.0,2013
27950,2298.0,36.6,51442.0,21224.0,253.0,11.009573542210617,933.0,2013
27953,1052.0,43.0,38924.0,19142.0,188.0,17.870722433460077,802.0,2013
27954,6358.0,41.2,53588.0,25939.0,999.0,15.712488203837685,767.0,2013
27956,178.0,49.1,74318.0,34683.0,0.0,0.0,-666666666.0,2013
27957,1569.0,46.0,30556.0,18195.0,221.0,14.085404716379859,-666666666.0,2013
27958,9800.0,40.0,59888.0,23837.0,1100.0,11.224489795918368,1004.0,2013
27959,2802.0,44.0,52355.0,36914.0,166.0,5.924339757316202,1005.0,2013
27960,594.0,53.2,48644.0,24899.0,47.0,7.912457912457913,920.0,2013
27962,7055.0,48.0,28918.0,18916.0,1951.0,27.654145995747697,563.0,2013
27964,468.0,40.3,53143.0,31224.0,24.0,5.128205128205129,-666666666.0,2013
27965,528.0,38.0,31250.0,19644.0,120.0,22.727272727272727,472.0,2013
27966,1105.0,43.8,54865.0,23776.0,118.0,10.678733031674208,886.0,2013
27967,219.0,24.8,47656.0,14602.0,17.0,7.762557077625571,665.0,2013
27968,287.0,51.0,14649.0,11333.0,87.0,30.313588850174217,-666666666.0,2013
27970,3497.0,41.9,34928.0,18926.0,880.0,25.1644266514155,568.0,2013
27972,251.0,38.3,45673.0,20398.0,0.0,0.0,-666666666.0,2013
27973,1310.0,45.1,66172.0,25919.0,30.0,2.2900763358778624,650.0,2013
27974,1513.0,46.6,56995.0,22407.0,30.0,1.982815598149372,1108.0,2013
27976,3417.0,40.2,67014.0,27467.0,210.0,6.145741878841089,1109.0,2013
27978,274.0,52.1,82321.0,32494.0,17.0,6.204379562043796,-666666666.0,2013
27979,1776.0,38.4,52250.0,23455.0,260.0,14.63963963963964,711.0,2013
27980,2065.0,34.7,41212.0,20728.0,731.0,35.39951573849879,954.0,2013
27981,1864.0,42.0,51910.0,24944.0,76.0,4.07725321888412,926.0,2013
27982,96.0,44.7,36477.0,23758.0,0.0,0.0,-666666666.0,2013
27983,10545.0,41.9,30029.0,16248.0,2605.0,24.703651019440493,609.0,2013
27985,343.0,27.7,27045.0,19187.0,167.0,48.68804664723032,964.0,2013
27986,3274.0,41.3,28143.0,9757.0,463.0,14.141722663408675,556.0,2013
28001,26386.0,40.8,38498.0,20551.0,4824.0,18.282422496778594,613.0,2013
28006,1273.0,41.6,37000.0,19788.0,142.0,11.154752553024352,906.0,2013
28007,644.0,48.6,30385.0,13692.0,201.0,31.211180124223603,920.0,2013
28009,831.0,47.2,29257.0,21241.0,103.0,12.394705174488568,695.0,2013
28012,20637.0,40.0,52292.0,30974.0,1871.0,9.066240248098076,717.0,2013
28016,13072.0,39.2,33193.0,18895.0,2617.0,20.019889840881273,663.0,2013
28017,691.0,20.0,-666666666.0,2071.0,0.0,0.0,-666666666.0,2013
28018,5910.0,44.0,36132.0,17678.0,1135.0,19.204737732656515,645.0,2013
28019,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,2013
28020,2088.0,51.9,30893.0,18151.0,353.0,16.906130268199234,450.0,2013
28021,12285.0,43.7,42559.0,21885.0,1862.0,15.156695156695157,658.0,2013
28023,14321.0,39.3,47952.0,24718.0,2336.0,16.311710076112004,658.0,2013
28025,50140.0,36.8,50632.0,23389.0,7314.0,14.587155963302752,784.0,2013
28027,56586.0,36.0,59257.0,27730.0,6297.0,11.12819425299544,841.0,2013
28031,24805.0,38.2,81737.0,47288.0,2026.0,8.167708123362225,1078.0,2013
28032,2961.0,41.4,53073.0,31270.0,271.0,9.152313407632557,819.0,2013
28033,2626.0,44.6,44962.0,19231.0,438.0,16.67936024371668,682.0,2013
28034,17293.0,39.9,39692.0,19604.0,3375.0,19.516567397212746,643.0,2013
28036,15034.0,35.8,87431.0,45081.0,912.0,6.066249833710256,925.0,2013
28037,18080.0,44.3,73078.0,37196.0,1133.0,6.2665929203539825,874.0,2013
28039,90.0,37.5,15455.0,6264.0,43.0,47.77777777777778,-666666666.0,2013
28040,7605.0,37.5,40985.0,21455.0,1434.0,18.8560157790927,583.0,2013
28043,22206.0,38.2,31786.0,16628.0,5838.0,26.29019184004323,564.0,2013
28052,35400.0,35.5,31467.0,15931.0,11100.0,31.35593220338983,735.0,2013
28054,35058.0,38.2,38208.0,20682.0,6082.0,17.348394089794056,738.0,2013
28056,32599.0,38.9,56255.0,27284.0,3591.0,11.015675327464033,746.0,2013
28071,3395.0,41.7,46823.0,31479.0,594.0,17.496318114874814,861.0,2013
28072,1353.0,38.8,54265.0,20476.0,149.0,11.012564671101256,640.0,2013
28073,5568.0,33.0,37798.0,16710.0,1710.0,30.711206896551722,638.0,2013
28075,15932.0,37.5,81570.0,31801.0,938.0,5.8875219683655535,1114.0,2013
28076,1060.0,30.0,25221.0,9871.0,556.0,52.45283018867924,516.0,2013
28077,385.0,38.4,19167.0,13956.0,185.0,48.05194805194805,575.0,2013
28078,52776.0,35.4,83519.0,38134.0,3234.0,6.1277853569804455,983.0,2013
28079,32322.0,35.1,66385.0,26736.0,1779.0,5.5039910896602935,1079.0,2013
28080,8383.0,39.9,57324.0,25656.0,1490.0,17.774066563282833,645.0,2013
28081,25527.0,37.8,37517.0,21009.0,5089.0,19.935754299369297,748.0,2013
28083,23618.0,38.0,37840.0,18752.0,4634.0,19.62062833432128,706.0,2013
28086,26564.0,43.1,38979.0,20241.0,4884.0,18.385785273302215,607.0,2013
28088,2877.0,47.5,37575.0,21446.0,575.0,19.986096628432396,823.0,2013
28089,219.0,20.3,30625.0,6039.0,17.0,7.762557077625571,-666666666.0,2013
28090,8035.0,44.9,39339.0,19756.0,1262.0,15.706285003111388,539.0,2013
28091,2075.0,47.0,28520.0,19276.0,299.0,14.409638554216867,578.0,2013
28092,38278.0,41.1,41607.0,21032.0,7294.0,19.055332044516433,639.0,2013
28097,5759.0,40.2,51475.0,23446.0,772.0,13.405105052960584,649.0,2013
28098,3723.0,39.5,43491.0,23966.0,439.0,11.791565941445072,682.0,2013
28101,628.0,49.0,39219.0,26362.0,58.0,9.235668789808917,719.0,2013
28102,100.0,39.3,89063.0,22984.0,2.0,2.0,-666666666.0,2013
28103,10024.0,41.5,47734.0,21202.0,1278.0,12.749401436552274,688.0,2013
28104,29378.0,40.3,92686.0,40405.0,1335.0,4.544216760841446,1085.0,2013
28105,40529.0,38.8,63846.0,32598.0,3124.0,7.708060894668016,913.0,2013
28107,7136.0,42.7,49091.0,21628.0,637.0,8.926569506726457,710.0,2013
28108,76.0,39.4,-666666666.0,20054.0,30.0,39.473684210526315,-666666666.0,2013
28109,301.0,21.0,35000.0,12721.0,26.0,8.637873754152825,525.0,2013
28110,51733.0,34.2,57002.0,23018.0,6597.0,12.752015154736823,800.0,2013
28112,26162.0,38.3,47781.0,21914.0,3717.0,14.20762938613256,772.0,2013
28114,7015.0,44.4,44327.0,19661.0,1176.0,16.76407697790449,615.0,2013
